,id,nome,numero,ano,datApresentacao,txtEmenta,txtExplicacaoEmenta,qtdAutores,indGenero,qtdOrgaosComEstado,tipoProposicao_id,tipoProposicao_sigla,tipoProposicao_nome,orgaoNumerador_sigla,orgaoNumerador_nome,orgaoNumerador_id,regime_txtRegime,regime_codRegime,apreciacao_txtApreciacao,apreciacao_id,autor1_txtSiglaPartido,autor1_idecadastro,autor1_txtNomeAutor,autor1_codPartido,autor1_txtSiglaUF,ultimoDespacho_datDespacho,ultimoDespacho_txtDespacho,situacao_id,situacao_descricao,situacao_principal_proposicaoPrincipal,situacao_principal_codProposicaoPrincipal,situacao_orgao_codOrgaoEstado,situacao_orgao_siglaOrgaoEstado
174,2157998,PL 8910/2017,8910,2017,19/10/2017 17:17:00,"Acrescenta o §2º ao art. 57 da Lei nº 6.360, de 23 de setembro de 1976, para determinar que o número de lote e as datas de fabricação e validade dos medicamentos devem ser impressas nos rótulos e embalagens primárias e secundárias de forma visível, ostensiva e acessível para o consumidor.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PV,73584,Antonio Carlos Mendes Thame,140,SP,26/10/2017 16:23:00,"Às Comissões de Seguridade Social e Família; Defesa do Consumidor e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",915,Aguardando Parecer,,0,2014,CSSF
175,2158000,PL 8912/2017,8912,2017,19/10/2017 17:17:00,"Altera o Decreto-Lei n.° 2.848, de 7 de dezembro de 1940 - Código Penal, para a tipificação de condutas que constituem crimes contra a administração Pública.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PV,73584,Antonio Carlos Mendes Thame,140,SP,26/10/2017 11:36:00,"Apense-se à(ao) PL-6752/2016. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 6752/2016,2121678,2015,CTASP
176,2157999,PL 8911/2017,8911,2017,19/10/2017 17:17:00,"Altera a Lei nº 9.976, de 3 de julho de 2000, que dispõe sobre a produção de cloro e dá outras providências, fixando prazo para a substituição das células de mercúrio por tecnologias de menor potencial poluidor.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PV,73584,Antonio Carlos Mendes Thame,140,SP,6/11/2017 09:36:00,"Às Comissões de Desenvolvimento Econômico, Indústria, Comércio e Serviços; Seguridade Social e Família; Meio Ambiente e Desenvolvimento Sustentável e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",915,Aguardando Parecer,,0,2008,CDEICS
177,2157986,PL 8909/2017,8909,2017,19/10/2017 16:49:00,"Altera a Lei nº 12.288, de 20 de junho de 2010, que ""institui o Estatuto da Igualdade Racial"", para estabelecer regras para assegurar a inclusão da população negra nos concursos públicos da administração pública direta e indireta de qualquer dos Poderes da União, dos Estados, do Distrito Federal e dos Municípios.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,PT,160575,Erika Kokay,134,DF,26/10/2017 16:36:00,"Apense-se à(ao) PL-7485/2014. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",,,PL 7485/2014,613922,2007,CDHM
178,2157983,PL 8908/2017,8908,2017,19/10/2017 16:29:00,"Altera a redação da Lei nº 7.210, de 11 de julho de 1984, que institui a Lei de Execução Penal, para estabelecer a vedação de saída temporária para estupradores.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PSC,92346,Eduardo Bolsonaro,126,SP,26/10/2017 11:36:00,"Apense-se à(ao) PL-7767/2017. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 7767/2017,2139941,2003,CCJC
179,2157971,PL 8907/2017,8907,2017,19/10/2017 15:47:00,"Altera a Lei nº 8.069, de 13 de julho de 1990.",Trata de medida para coibir a erotização infantil e a sexualização prematura de crianças.,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PSB,178978,Flavinho,125,SP,26/10/2017 16:35:00,"Apense-se à(ao) PL-8876/2017. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 8876/2017,2157729,186,CCP
180,2157960,PL 8906/2017,8906,2017,19/10/2017 15:18:00,"Altera a Lei nº 10.891, de 9 de julho de 2004, que institui a Bolsa-Atleta, para dispor sobre garantia de pagamento mensal e reajuste da Bolsa-Atleta.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PSB,72442,Felipe Carreras,125,PE,6/11/2017 10:07:00,"Às Comissões de Esporte; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",915,Aguardando Parecer,,0,537236,CESPO
181,2157956,PL 8905/2017,8905,2017,19/10/2017 15:12:00,"Dispõe sobre normas e critérios a serem observados nos veículos abastecidos por gás natural veicular, e dá outras providências.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PRB,178944,Roberto Sales,199,RJ,26/10/2017 16:26:00,"Apense-se à(ao) PL-2958/2011. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 2958/2011,531614,2003,CCJC
182,2157953,PL 8904/2017,8904,2017,19/10/2017 15:12:00,"Acrescenta novo § 4º ao art. 52 da Lei nº 8.078, de 11 de setembro 1990, que ""dispõe sobre a proteção do consumidor e dá outras providências"" para requerer atendimento individualizado, senha e biometria nas operações de crédito celebradas com idosos.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,PRB,178944,Roberto Sales,199,RJ,6/11/2017 09:36:00,"Apense-se à(ao) PL-2131/2007. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 2131/2007,369205,186,CCP
183,2157952,PL 8903/2017,8903,2017,19/10/2017 15:11:00,"Acrescenta inciso ao art. 473 da Consolidação das Leis do Trabalho, aprovada pelo Decreto-lei nº 5.452, de 1º de maio de 1943, para permitir ao empregado deixar de comparecer ao serviço sem prejuízo do salário no dia do seu aniversário.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PRB,178944,Roberto Sales,199,RJ,26/10/2017 16:33:00,"Apense-se à(ao) PL-1830/2007. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 1830/2007,363826,2010,CFT
184,2157951,PL 8902/2017,8902,2017,19/10/2017 15:10:00,"Altera o art. 8º da Lei nº 9.250, de 26 de dezembro de 1995, para permitir a dedução das despesas com aquisição de medicamentos de uso contínuo da base de cálculo do imposto de renda das pessoas físicas.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PRB,178944,Roberto Sales,199,RJ,26/10/2017 11:36:00,"Apense-se à(ao) PL-6270/2013. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 6270/2013,590808,537871,CIDOSO
185,2157950,PL 8901/2017,8901,2017,19/10/2017 15:09:00,"Altera a Lei nº 8.987, de 13 de fevereiro de 1995, que ""dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências"", para vedar o aumento das tarifas dos serviços públicos que especifica.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,PRB,178944,Roberto Sales,199,RJ,26/10/2017 16:25:00,"Apense-se à(ao) PL-5929/2013. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 5929/2013,584569,2003,CCJC
186,2157901,PL 8900/2017,8900,2017,19/10/2017 13:52:00,"""Altera a Lei 9.656, de 03 de junho de1998, que dispõe sobre os planos e seguros privados de assistência à saúde, para prever a cobertura de internação domiciliar na modalidade home care"".",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Urgência (Art. 155, RICD)",21,Proposição Sujeita à Apreciação do Plenário,5,DEM,160677,Francisco Floriano,202,RJ,6/11/2017 09:36:00,"Apense-se à(ao) PL-2934/2004. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Urgência (Art. 155, RICD)",925,Tramitando em Conjunto,PL 2934/2004,152868,537927,PL741906
187,2157900,PL 8899/2017,8899,2017,19/10/2017 13:52:00,"""Institui a Política Nacional de Transporte Rodoviário de Combustíveis, e dá outras providências"".",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,DEM,160677,Francisco Floriano,202,RJ,26/10/2017 14:25:00,"Às Comissões de Minas e Energia; Viação e Transportes e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",915,Aguardando Parecer,,0,2012,CME
188,2157899,PL 8898/2017,8898,2017,19/10/2017 13:15:00,"""Institui o Dia Nacional de Conscientização sobre as Doenças Crônicas"".",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,DEM,160677,Francisco Floriano,202,RJ,26/10/2017 11:36:00,"Às Comissões de Seguridade Social e Família e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,2014,CSSF
189,2157896,PL 8897/2017,8897,2017,19/10/2017 13:11:00,"Altera a Lei nº 8.080, de 19 de setembro de 1990, para dispor sobre aspectos gerais da regionalização e a hierarquização do sistema único de saúde.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PSB,178868,Odorico Monteiro,125,CE,26/10/2017 16:22:00,"Às Comissões de Seguridade Social e Família e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,2014,CSSF
192,2157861,PL 8892/2017,8892,2017,19/10/2017 11:42:00,"Altera a Lei nº 7.802, de 11 de julho de 1989, para dispor sobre os critérios para o reconhecimento de limites máximos de resíduos de agrotóxicos em produtos vegetais in natura.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PP,178963,Covatti Filho,115,RS,26/10/2017 16:33:00,"Apense-se à(ao) PL-6299/2002. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 6299/2002,46249,537804,PL629902
193,2157862,PL 8893/2017,8893,2017,19/10/2017 11:42:00,"Acrescenta inciso ao artigo 1015 do Código de Processo Civil- Lei n° 13.105, de 2015 - de modo a possibilitar a interposição de agravo de instrumento no caso de rejeição do pedido de produção de prova.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PP,178963,Covatti Filho,115,RS,6/11/2017 09:32:00,"Apense-se à(ao) PL-3058/2015. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 3058/2015,1736078,2003,CCJC
194,2157893,PL 8896/2017,8896,2017,19/10/2017 11:12:00,"Altera a Lei n° 13.460, de 26 de junho de 2017, que ""dispõe sobre participação, proteção e defesa do usuário dos serviços da administração pública"", para aperfeiçoar as normas relativas às ouvidorias públicas.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PSB,178868,Odorico Monteiro,125,CE,6/11/2017 09:36:00,"Às Comissões de Defesa do Consumidor; Trabalho, de Administração e Serviço Público e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,2004,CDC
195,2157835,PL 8891/2017,8891,2017,18/10/2017 23:13:00,"Altera a Lei nº 4.502, de 30 de novembro de 1964, para isentar da incidência do Imposto sobre Produtos Industrializados (IPI) o vinho colonial produzido por agricultor familiar ou empreendedor familiar rural de acordo com as características culturais, históricas e sociais da vitivinicultura da agricultura familiar, na forma definida pela Lei n° 12.959, de 19 de março de 2014.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,DEM,74399,Onyx Lorenzoni,202,RS,26/10/2017 16:22:00,"Às Comissões de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,2001,CAPADR
196,2157809,PL 8890/2017,8890,2017,18/10/2017 21:39:00,"Acrescenta dispositivos à Consolidação das Leis do Trabalho (CLT), para dispor sobre os procedimentos de demissão coletiva.","Altera o Decreto-lei nº 5.452, de 1943.",1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PMDB,198963,Rogério Silva,111,MT,6/11/2017 09:32:00,"Apense-se à(ao) PL-8112/2017. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 8112/2017,2145960,2015,CTASP
197,2157806,PL 8889/2017,8889,2017,18/10/2017 21:14:00,Dispõe sobre a provisão de conteúdo audiovisual por demanda (CAvD) e dá outras providências.,"Altera a Medida Provisória, 2.228-1, de 2001.",1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,.,99,.,99,PT,141488,Paulo Teixeira,134,SP,,,905,Aguardando Despacho do Presidente da Câmara dos Deputados,,0,100001,SECAP(SGM)
198,2157804,PL 8888/2017,8888,2017,18/10/2017 21:12:00,"Altera a Lei nº 10.048, de 8 de novembro de 2000, que dá prioridade de atendimento às pessoas que especifica, para dispor sobre prioridade e preferência de assentos no transporte público coletivo.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PSL,178892,Dâmina Pereira,130,MG,20/10/2017 14:42:00,"Apense-se à(ao) PL-8539/2017. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 8539/2017,2150851,537871,CIDOSO
199,2157785,PL 8887/2017,8887,2017,18/10/2017 20:37:00,"Altera a Lei nº 11.771, de 17 de setembro de 2008, para determinar a forma de cobrança de diárias por hotéis, pousadas e similares.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PR,178865,Cabo Sabino,168,CE,6/11/2017 09:42:00,"Apense-se à(ao) PL-7805/2017. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 7805/2017,2140369,6066,CTUR
200,2157782,PL 8886/2017,8886,2017,18/10/2017 20:13:00,"Dispõe sobre a alteração dos valores correspondentes ao enquadramento das sociedades ou conjunto de sociedades sob controle comum de grande porte, conforme previsão na Lei nº 11.638/2007.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PMDB,141427,Fábio Ramalho,111,MG,6/11/2017 09:32:00,"Às Comissões de Desenvolvimento Econômico, Indústria, Comércio e Serviços e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",915,Aguardando Parecer,,0,2008,CDEICS
201,2157781,PL 8885/2017,8885,2017,18/10/2017 20:12:00,"Dispõe sobre a destinação de parte da receita obtida com a bonificação pela outorga de concessão de geração de energia elétrica que não for prorrogada nos termos da Lei nº 12.783, de 11 de janeiro de 2013, para a revitalização de rios e seus afluentes que contribuam diretamente para a formação do reservatório do empreendimento de geração.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PMDB,141427,Fábio Ramalho,111,MG,26/10/2017 11:36:00,"Apense-se à(ao) PL-8817/2017. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 8817/2017,2155299,2012,CME
202,2157778,PL 8884/2017,8884,2017,18/10/2017 20:01:00,"Acrescenta o artigo 21-A à Lei n° 10.406, de 2002, Código Civil, de modo a vedar o uso de dispositivo voltado a fotografar, filmar ou capturar sons de uma pessoa em atividade privada, familiar ou íntima em ambiente no qual haja legítima e razoável expectativa de privacidade",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,PSD,73720,Cesar Souza,127,SC,20/10/2017 14:41:00,"Apense-se à(ao) PL-8751/2017. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 8751/2017,2153688,186,CCP
203,2157774,PL 8883/2017,8883,2017,18/10/2017 19:57:00,"Altera e revoga artigos da Consolidação das Leis do Trabalho - CLT, introduzidos pela Lei nº 13.467, de 13 de julho de 2017, a fim de dispor sobre o processo do trabalho.",Altera o Decreto-Lei nº 5.452 de 1943.,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PT,133373,Marco Maia,134,RS,26/10/2017 16:25:00,"Apense-se à(ao) PL-6323/2016. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 6323/2016,2114519,2015,CTASP
204,2157772,PL 8882/2017,8882,2017,18/10/2017 19:53:00,"Altera a Lei nº 8.080, de 19 de setembro de 1990, para estabelecer a tarifa social de passagens aéreas em voos domésticos regionais para passageiros carentes que necessitem de tratamento de saúde, nos termos que especifica.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,PSD,73934,Carlos Souza,127,AM,6/11/2017 09:32:00,"Apense-se à(ao) PL-6175/2013. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 6175/2013,588942,186,CCP
205,2157763,PL 8881/2017,8881,2017,18/10/2017 19:01:00,"Altera os artigos 18 e 22 da Lei nº 9.615, de 24 de março de 1998, que institui normas gerais sobre o desporto, para democratizar os processos eleitorais das entidades de administração do desporto",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PTB,74172,Deley,136,RJ,26/10/2017 11:36:00,"Apense-se à(ao) PL-205/2015. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 205/2015,945947,537236,CESPO
206,2157757,PL 8880/2017,8880,2017,18/10/2017 18:30:00,"Dispõe sobre a obrigatoriedade dos grandes centros comerciais disponibilizarem área para  atendimento de primeiros socorros aos seus frequentadores, nos termos que especifica.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PR,74140,José Carlos Araújo,168,BA,20/10/2017 14:49:00,"Às Comissões de Desenvolvimento Econômico, Indústria, Comércio e Serviços; Seguridade Social e Família e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",915,Aguardando Parecer,,0,2008,CDEICS
207,2157751,PL 8879/2017,8879,2017,18/10/2017 18:10:00,"Altera o art. 13 da Lei n.º 9.868, de 10 de novembro de 1999, para adaptar o rol de legitimados a propor a ação declaratória de constitucionalidade à redação dada pela Emenda Constitucional nº 45, de 2004, ao art. 103 da Constituição Federal.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PMDB,141507,Mauro Mariani,111,SC,6/11/2017 09:42:00,"Apense-se à(ao) PL-2253/2015. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 2253/2015,1554230,2003,CCJC
208,2157750,PL 8878/2017,8878,2017,18/10/2017 18:10:00,"Altera a Lei nº 12.340, de 1º de dezembro de 2010, para obrigar a liberação de redes de telefonia móvel em áreas afetadas por desastres, em situação de emergência ou estado de calamidade pública.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PMDB,141507,Mauro Mariani,111,SC,6/11/2017 09:32:00,"Apense-se à(ao) PL-6236/2013. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 6236/2013,589973,180,PLEN
209,2157739,PL 8877/2017,8877,2017,18/10/2017 17:50:00,Esta Lei dispõe sobre a obrigatoriedade do Plano de Prevenção de Incêndio e de Graves Acidentes nas instituições de ensino em todo o território nacional.,,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PT,178866,Luizianne Lins,134,CE,6/11/2017 10:07:00,"Às Comissões de Educação; Integração Nacional, Desenvolvimento Regional e da Amazônia; Finanças e Tributação (Art. 54 RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,2009,CE
210,2157729,PL 8876/2017,8876,2017,18/10/2017 17:34:00,"Altera os arts. 74, 75, 81, 240 e 241 da Lei nº 8.609, de 13 de julho de 1990, para dispor sobre classificação indicativa para exposições de museus e espaços congêneres.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PRB,74585,Lincoln Portela,199,MG,20/10/2017 14:43:00,"Apense-se à(ao) PL-8744/2017. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",932,Aguardando Definição Encaminhamento,PL 8744/2017,2153659,186,CCP
211,2157722,PL 8875/2017,8875,2017,18/10/2017 17:26:00,"Altera o art. 3º da Lei nº 10.200, de 14 de fevereiro de 2001, que ""acresce e altera dispositivos da Lei no 8.929, de 22 de agosto de 1994, que institui a Cédula de Produto Rural, e dá outras providências"", para autorizar a equalização de taxas de juros praticadas em financiamentos concedidos pelo Banco Nacional de Desenvolvimento Econômico e Social para aquisição e modernização de aviões agrícolas.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PMDB,198963,Rogério Silva,111,MT,26/10/2017 16:21:00,"Às Comissões de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,2001,CAPADR
